exact_hit_rate,mean_absolute_error,mean_squared_error,guess_frequency,average_deviation_guess,average_operations,maximum_operations,average_payout,median_payout,standard_deviation_payout,minimum_payout,maximum_payout
0.1877,1.6754,4.4766,"{'2': 0.0, '3': 0.0314, '4': 0.0975, '5': 0.1906, '6': 0.165, '7': 0.2421, '8': 0.0848, '9': 0.1135, '10': 0.0537, '11': 0.0214, '12': 0.0}",1.5228,326.6962,1145,0.7068,0.0,2.325978240972548,-9,8
