peek_average,times_appeared,exact_hit_rate,mean_absolute_error,mean_squared_error,guess_frequency,average_deviation_guess,average_operations,maximum_operations,average_payout,median_payout,standard_deviation_payout,minimum_payout,maximum_payout
5.0,40,0.2,1.2,2.0,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,126.15,135,2.4,3.0,2.2735942402352203,0,6
5.25,88,0.23863636363636365,1.0681818181818181,1.6818181818181819,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,127.125,144,2.7954545454545454,3.0,2.2188279546109495,0,6
5.5,220,0.2909090909090909,1.0,1.5818181818181818,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,126.82727272727273,142,3,3.0,2.2935287163239835,0,6
5.75,335,0.1761194029850746,1.3611940298507463,2.656716417910448,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,126.17910447761194,138,1.9164179104477612,3,2.6937828739772893,-3,6
6.0,663,0.14177978883861236,1.6063348416289593,3.847662141779789,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,126.63650075414782,142,1.1809954751131222,3,3.3798497756589407,-6,6
6.25,785,0.15668789808917197,2.007643312101911,6.109554140127389,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,126.66624203821657,141,-0.022929936305732482,0,4.3282984445312636,-9,6
6.5,1134,0.1128747795414462,2.2857142857142856,7.677248677248677,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,126.29982363315696,137,-0.8571428571428571,0.0,4.700458855637049,-12,6
6.75,1142,0.08756567425569177,2.7040280210157617,10.294220665499124,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,126.52802101576182,141,-2.1120840630472855,-3.0,5.183203950272713,-15,6
7.0,1300,0.08384615384615385,3.0676923076923077,12.926153846153847,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,126.46692307692308,139,-3.203076923076923,-3.0,5.626998845423326,-18,6
7.25,1158,0.05872193436960276,3.5604490500863557,16.588082901554404,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,126.52504317789293,139,-4.681347150259067,-6.0,5.935654474020308,-18,6
7.5,1006,0.03578528827037773,4.040755467196819,20.09840954274354,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,126.5079522862823,151,-6.1222664015904575,-6.0,5.8283883432050345,-18,6
7.75,764,0.0,4.507853403141361,23.70418848167539,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,126.5261780104712,142,-7.523560209424084,-7.5,5.521858852333947,-18,3
8.0,642,0.0,5.035825545171339,28.447040498442366,"{'2': 0.0, '3': 0.0, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0, '9': 0.0, '10': 1.0, '11': 0.0, '12': 0.0}",3.0,126.61214953271028,140,-9.107476635514018,-9.0,5.275496606911169,-18,0
